UNITID,EFFYLEV,LSTUDY,EFYTOTLM,EFYTOTLW,EFYTOTLT
455673,2,1,6,176,182
455682,1,999,67,220,287
455682,4,3,67,220,287
455707,1,999,7,43,50
455707,2,1,7,43,50
455716,1,999,126,601,727
455716,2,1,126,601,727
455725,1,999,9,155,164
455725,2,1,9,155,164
455734,1,999,63,236,299
455734,2,1,63,236,299
455743,1,999,30,93,123
455743,2,1,30,93,123
455752,1,999,61,1,62
455752,2,1,61,1,62
455761,1,999,19,347,366
455761,2,1,19,347,366
455770,1,999,29,36,65
455770,2,1,29,36,65
455789,1,999,1,16,17
455789,2,1,1,16,17
455798,1,999,4,53,57
455798,2,1,4,53,57
455804,1,999,109,42,151
455804,4,3,109,42,151
455813,1,999,44,45,89
455813,4,3,44,45,89
455822,1,999,10,149,159
455822,2,1,10,149,159
455831,1,999,20,192,212
455831,2,1,20,192,212
455840,1,999,15,135,150
455840,2,1,15,135,150
455859,1,999,5,123,128
455859,2,1,5,123,128
455868,1,999,55,13,68
455868,2,1,55,13,68
455877,1,999,15,128,143
455877,2,1,15,128,143
455886,1,999,8,160,168
455886,2,1,8,160,168
455895,1,999,4,194,198
455895,2,1,4,194,198
455901,1,999,13,253,266
455901,2,1,13,253,266
455910,1,999,29,70,99
455910,2,1,29,70,99
455929,1,999,9,94,103
455929,2,1,9,94,103
455938,1,999,2,47,49
455938,2,1,2,47,49
455947,1,999,10,190,200
455947,2,1,10,190,200
455956,1,999,41,23,64
455956,2,1,41,23,64
455965,1,999,15,169,184
455965,2,1,15,169,184
455974,1,999,4,42,46
455974,2,1,4,42,46
455983,1,999,157,253,410
455983,2,1,157,253,410
455992,1,999,68,243,311
455992,4,3,68,243,311
456001,1,999,31,1,32
456001,2,1,31,1,32
456010,1,999,40,58,98
456010,2,1,40,58,98
456029,1,999,17,292,309
456029,2,1,17,292,309
456038,1,999,150,864,1014
456038,2,1,150,864,1014
456056,1,999,114,827,941
456056,2,1,114,827,941
456065,1,999,13,225,238
456065,2,1,13,225,238
456074,1,999,7,163,170
456074,2,1,7,163,170
456092,1,999,6,125,131
456092,2,1,6,125,131
456117,1,999,52,69,121
456117,2,1,52,69,121
456126,1,999,18,185,203
456126,2,1,18,185,203
456135,1,999,8,235,243
456135,2,1,8,235,243
456144,1,999,162,10,172
456144,2,1,162,10,172
456153,1,999,167,21,188
456153,2,1,167,21,188
456171,1,999,35,26,61
456171,4,3,35,26,61
456180,1,999,58,203,261
456180,2,1,58,203,261
456205,1,999,82,743,825
456205,2,1,82,743,825
456214,1,999,263,367,630
456214,2,1,263,367,630
456250,1,999,20,439,459
456250,2,1,20,439,459
456278,1,999,243,1191,1434
456278,2,1,243,1191,1434
456287,1,999,8,182,190
456287,2,1,8,182,190
456296,1,999,1330,1680,3010
456296,2,1,1330,1680,3010
456302,1,999,474,300,774
456302,2,1,474,300,774
456311,1,999,81,576,657
456311,2,1,81,576,657
456320,1,999,341,1093,1434
456320,2,1,341,1093,1434
456339,1,999,165,417,582
456339,2,1,165,417,582
456348,1,999,3717,12046,15763
456348,2,1,2191,7590,9781
456348,4,3,1526,4456,5982
456357,1,999,112,980,1092
456357,2,1,112,980,1092
456366,1,999,61,577,638
456366,2,1,61,577,638
456375,1,999,16,193,209
456375,2,1,16,193,209
456384,1,999,10,267,277
456384,2,1,10,267,277
456393,1,999,313,137,450
456393,2,1,313,137,450
456409,1,999,402,119,521
456409,2,1,402,119,521
456418,1,999,397,206,603
456418,2,1,397,206,603
456427,1,999,484,130,614
456427,2,1,484,130,614
456436,1,999,366,87,453
456436,2,1,366,87,453
456445,1,999,367,129,496
456445,2,1,367,129,496
456454,1,999,96,134,230
456454,2,1,96,134,230
456481,1,999,109,147,256
456481,2,1,62,90,152
456481,4,3,47,57,104
456490,1,999,170,68,238
456490,2,1,143,51,194
456490,4,3,27,17,44
456506,1,999,12,241,253
456506,2,1,12,241,253
456515,1,999,19,199,218
456515,2,1,19,199,218
456542,1,999,52,26,78
456542,4,3,52,26,78
456551,1,999,2,92,94
456551,2,1,2,92,94
456560,1,999,80,64,144
456560,2,1,80,64,144
456588,1,999,7,63,70
456588,2,1,7,63,70
456597,1,999,12,204,216
456597,2,1,12,204,216
456612,1,999,212,482,694
456612,2,1,212,482,694
456621,1,999,174,265,439
456621,2,1,154,223,377
456621,4,3,20,42,62
456630,1,999,111,101,212
456630,2,1,85,82,167
456630,4,3,26,19,45
456667,1,999,388,617,1005
456667,2,1,329,521,850
456667,4,3,59,96,155
456719,1,999,8,206,214
456719,2,1,8,206,214
456728,1,999,7,111,118
456728,2,1,7,111,118
456737,1,999,11,153,164
456737,2,1,11,153,164
456746,1,999,8,125,133
456746,2,1,8,125,133
456755,1,999,7,76,83
456755,2,1,7,76,83
456764,1,999,5,175,180
456764,2,1,5,175,180
456773,1,999,8,110,118
456773,2,1,8,110,118
456782,1,999,190,418,608
456782,2,1,190,418,608
456791,1,999,149,544,693
456791,2,1,149,544,693
456807,1,999,103,455,558
456807,2,1,101,452,553
456807,4,3,2,3,5
456816,1,999,256,847,1103
456816,2,1,248,841,1089
456816,4,3,8,6,14
456825,1,999,17,142,159
456825,2,1,17,142,159
456834,1,999,207,167,374
456834,2,1,107,124,231
456834,4,3,100,43,143
456852,1,999,115,399,514
456852,2,1,115,399,514
456861,1,999,242,997,1239
456861,2,1,242,997,1239
456870,1,999,701,953,1654
456870,2,1,701,953,1654
456889,1,999,174,734,908
456889,2,1,174,734,908
456898,1,999,503,293,796
456898,2,1,503,293,796
456904,1,999,321,497,818
456904,2,1,321,497,818
456913,1,999,172,1002,1174
456913,2,1,172,1002,1174
456922,1,999,552,1249,1801
456922,2,1,552,1249,1801
456931,1,999,1146,669,1815
456931,2,1,1146,669,1815
456940,1,999,310,254,564
456940,2,1,310,254,564
456959,1,999,17,40,57
456959,2,1,17,40,57
456968,1,999,4,75,79
456968,2,1,4,75,79
456977,1,999,40,247,287
456977,2,1,40,247,287
456995,1,999,123,118,241
456995,2,1,123,118,241
457004,1,999,64,195,259
457004,2,1,64,195,259
457013,1,999,75,475,550
457013,2,1,75,475,550
457022,1,999,89,369,458
457022,2,1,89,369,458
457031,1,999,0,73,73
457031,2,1,0,73,73
457068,1,999,3,274,277
457068,2,1,3,274,277
457077,1,999,38,261,299
457077,2,1,38,261,299
457086,1,999,36,133,169
457086,2,1,36,133,169
457095,1,999,11,56,67
457095,2,1,11,56,67
457101,1,999,138,318,456
457101,2,1,138,318,456
457110,1,999,23,135,158
457110,2,1,23,135,158
457129,1,999,11,102,113
457129,2,1,11,102,113
457174,1,999,26,496,522
457174,2,1,26,496,522
457183,1,999,11,67,78
457183,2,1,11,67,78
457192,1,999,20,16,36
457192,2,1,20,16,36
457208,1,999,55,52,107
457208,2,1,55,52,107
457217,1,999,43,1,44
457217,2,1,43,1,44
